+------------------------------------------------+
|Time of Transition |PID | Old State | New State |
|               880 |  1 |   RUNNING |     READY |
|               880 |  1 |     READY |   RUNNING |
|               920 |  1 |   RUNNING |TERMINATED |
|               920 |  2 |     READY |   RUNNING |
|               940 |  2 |   RUNNING |   WAITING |
|               940 |  3 |     READY |   RUNNING |
|               965 |  2 |   WAITING |     READY |
|               965 |  3 |   RUNNING |     READY |
|               965 |  2 |     READY |   RUNNING |
|               975 |  2 |   RUNNING |TERMINATED |
|               975 |  3 |     READY |   RUNNING |
|              1020 |  3 |   RUNNING |   WAITING |
|              1020 |  4 |     READY |   RUNNING |
|              1060 |  4 |   RUNNING |   WAITING |
|              1110 |  3 |   WAITING |     READY |
|              1110 |  3 |     READY |   RUNNING |
|              1130 |  4 |   WAITING |     READY |
|              1130 |  3 |   RUNNING |     READY |
|              1130 |  3 |     READY |   RUNNING |
|              1210 |  3 |   RUNNING |   WAITING |
|              1210 |  4 |     READY |   RUNNING |
|              1230 |  4 |   RUNNING |TERMINATED |
|              1300 |  3 |   WAITING |     READY |
|              1300 |  3 |     READY |   RUNNING |
|              1310 |  3 |   RUNNING |TERMINATED |
+------------------------------------------------+

Throughput: 4/1310
Average TAT: 1096
Average WT: 551
Average RT: 239
