+------------------------------------------------+
|Time of Transition |PID | Old State | New State |
|               805 |  3 |     READY |   RUNNING |
|               810 |  3 |   RUNNING |   WAITING |
|               825 |  3 |   WAITING |     READY |
|               825 |  4 |   WAITING |     READY |
|               825 |  3 |     READY |   RUNNING |
|               830 |  3 |   RUNNING |   WAITING |
|               830 |  4 |     READY |   RUNNING |
|               845 |  3 |   WAITING |     READY |
|               860 |  4 |   RUNNING |   WAITING |
|               860 |  3 |     READY |   RUNNING |
|               865 |  3 |   RUNNING |   WAITING |
|               880 |  3 |   WAITING |     READY |
|               880 |  3 |     READY |   RUNNING |
|               885 |  3 |   RUNNING |   WAITING |
|               900 |  3 |   WAITING |     READY |
|               900 |  3 |     READY |   RUNNING |
|               905 |  3 |   RUNNING |   WAITING |
|               920 |  3 |   WAITING |     READY |
|               920 |  4 |   WAITING |     READY |
|               920 |  3 |     READY |   RUNNING |
|               925 |  3 |   RUNNING |   WAITING |
|               925 |  4 |     READY |   RUNNING |
|               940 |  3 |   WAITING |     READY |
|               955 |  4 |   RUNNING |   WAITING |
|               955 |  3 |     READY |   RUNNING |
|               960 |  3 |   RUNNING |   WAITING |
|               975 |  3 |   WAITING |     READY |
|               975 |  3 |     READY |   RUNNING |
|               980 |  3 |   RUNNING |   WAITING |
|               995 |  3 |   WAITING |     READY |
|               995 |  3 |     READY |   RUNNING |
|              1000 |  3 |   RUNNING |   WAITING |
|              1015 |  3 |   WAITING |     READY |
|              1015 |  4 |   WAITING |     READY |
|              1015 |  3 |     READY |   RUNNING |
|              1020 |  3 |   RUNNING |   WAITING |
|              1020 |  4 |     READY |   RUNNING |
|              1035 |  3 |   WAITING |     READY |
|              1040 |  4 |   RUNNING |TERMINATED |
|              1040 |  3 |     READY |   RUNNING |
|              1045 |  3 |   RUNNING |   WAITING |
|              1060 |  3 |   WAITING |     READY |
|              1060 |  3 |     READY |   RUNNING |
|              1065 |  3 |   RUNNING |   WAITING |
|              1080 |  3 |   WAITING |     READY |
|              1080 |  3 |     READY |   RUNNING |
|              1085 |  3 |   RUNNING |   WAITING |
|              1100 |  3 |   WAITING |     READY |
|              1100 |  3 |     READY |   RUNNING |
|              1105 |  3 |   RUNNING |   WAITING |
|              1120 |  3 |   WAITING |     READY |
|              1120 |  3 |     READY |   RUNNING |
|              1125 |  3 |   RUNNING |   WAITING |
|              1140 |  3 |   WAITING |     READY |
|              1140 |  3 |     READY |   RUNNING |
|              1145 |  3 |   RUNNING |   WAITING |
|              1160 |  3 |   WAITING |     READY |
|              1160 |  3 |     READY |   RUNNING |
|              1165 |  3 |   RUNNING |   WAITING |
|              1180 |  3 |   WAITING |     READY |
|              1180 |  3 |     READY |   RUNNING |
|              1185 |  3 |   RUNNING |   WAITING |
|              1200 |  3 |   WAITING |     READY |
|              1200 |  3 |     READY |   RUNNING |
|              1205 |  3 |   RUNNING |   WAITING |
|              1220 |  3 |   WAITING |     READY |
|              1220 |  3 |     READY |   RUNNING |
|              1225 |  3 |   RUNNING |   WAITING |
|              1240 |  3 |   WAITING |     READY |
|              1240 |  3 |     READY |   RUNNING |
|              1245 |  3 |   RUNNING |   WAITING |
|              1260 |  3 |   WAITING |     READY |
|              1260 |  3 |     READY |   RUNNING |
|              1265 |  3 |   RUNNING |   WAITING |
|              1280 |  3 |   WAITING |     READY |
|              1280 |  3 |     READY |   RUNNING |
|              1285 |  3 |   RUNNING |   WAITING |
|              1300 |  3 |   WAITING |     READY |
|              1300 |  3 |     READY |   RUNNING |
|              1305 |  3 |   RUNNING |   WAITING |
|              1320 |  3 |   WAITING |     READY |
|              1320 |  3 |     READY |   RUNNING |
|              1325 |  3 |   RUNNING |   WAITING |
|              1340 |  3 |   WAITING |     READY |
|              1340 |  3 |     READY |   RUNNING |
|              1345 |  3 |   RUNNING |   WAITING |
|              1360 |  3 |   WAITING |     READY |
|              1360 |  3 |     READY |   RUNNING |
|              1365 |  3 |   RUNNING |   WAITING |
|              1380 |  3 |   WAITING |     READY |
|              1380 |  3 |     READY |   RUNNING |
|              1385 |  3 |   RUNNING |   WAITING |
|              1400 |  3 |   WAITING |     READY |
|              1400 |  3 |     READY |   RUNNING |
|              1405 |  3 |   RUNNING |   WAITING |
|              1420 |  3 |   WAITING |     READY |
|              1420 |  3 |     READY |   RUNNING |
|              1425 |  3 |   RUNNING |   WAITING |
|              1440 |  3 |   WAITING |     READY |
|              1440 |  3 |     READY |   RUNNING |
|              1445 |  3 |   RUNNING |   WAITING |
|              1460 |  3 |   WAITING |     READY |
|              1460 |  3 |     READY |   RUNNING |
|              1465 |  3 |   RUNNING |   WAITING |
|              1480 |  3 |   WAITING |     READY |
|              1480 |  3 |     READY |   RUNNING |
|              1485 |  3 |   RUNNING |   WAITING |
|              1500 |  3 |   WAITING |     READY |
|              1500 |  3 |     READY |   RUNNING |
|              1505 |  3 |   RUNNING |   WAITING |
|              1520 |  3 |   WAITING |     READY |
|              1520 |  3 |     READY |   RUNNING |
|              1525 |  3 |   RUNNING |   WAITING |
|              1540 |  3 |   WAITING |     READY |
|              1540 |  3 |     READY |   RUNNING |
|              1545 |  3 |   RUNNING |   WAITING |
|              1560 |  3 |   WAITING |     READY |
|              1560 |  3 |     READY |   RUNNING |
|              1565 |  3 |   RUNNING |   WAITING |
|              1580 |  3 |   WAITING |     READY |
|              1580 |  3 |     READY |   RUNNING |
|              1585 |  3 |   RUNNING |   WAITING |
|              1600 |  3 |   WAITING |     READY |
|              1600 |  3 |     READY |   RUNNING |
|              1605 |  3 |   RUNNING |   WAITING |
|              1620 |  3 |   WAITING |     READY |
|              1620 |  3 |     READY |   RUNNING |
|              1625 |  3 |   RUNNING |   WAITING |
|              1640 |  3 |   WAITING |     READY |
|              1640 |  3 |     READY |   RUNNING |
|              1645 |  3 |   RUNNING |   WAITING |
|              1660 |  3 |   WAITING |     READY |
|              1660 |  3 |     READY |   RUNNING |
|              1665 |  3 |   RUNNING |   WAITING |
|              1680 |  3 |   WAITING |     READY |
|              1680 |  3 |     READY |   RUNNING |
|              1685 |  3 |   RUNNING |   WAITING |
|              1700 |  3 |   WAITING |     READY |
|              1700 |  3 |     READY |   RUNNING |
|              1705 |  3 |   RUNNING |   WAITING |
|              1720 |  3 |   WAITING |     READY |
|              1720 |  3 |     READY |   RUNNING |
|              1725 |  3 |   RUNNING |   WAITING |
|              1740 |  3 |   WAITING |     READY |
|              1740 |  3 |     READY |   RUNNING |
|              1745 |  3 |   RUNNING |   WAITING |
|              1760 |  3 |   WAITING |     READY |
|              1760 |  3 |     READY |   RUNNING |
|              1765 |  3 |   RUNNING |   WAITING |
|              1780 |  3 |   WAITING |     READY |
|              1780 |  3 |     READY |   RUNNING |
|              1785 |  3 |   RUNNING |   WAITING |
|              1800 |  3 |   WAITING |     READY |
|              1800 |  3 |     READY |   RUNNING |
|              1805 |  3 |   RUNNING |   WAITING |
|              1820 |  3 |   WAITING |     READY |
|              1820 |  3 |     READY |   RUNNING |
|              1825 |  3 |   RUNNING |   WAITING |
|              1840 |  3 |   WAITING |     READY |
|              1840 |  3 |     READY |   RUNNING |
|              1845 |  3 |   RUNNING |   WAITING |
|              1860 |  3 |   WAITING |     READY |
|              1860 |  3 |     READY |   RUNNING |
|              1865 |  3 |   RUNNING |   WAITING |
|              1880 |  3 |   WAITING |     READY |
|              1880 |  3 |     READY |   RUNNING |
|              1885 |  3 |   RUNNING |   WAITING |
|              1900 |  3 |   WAITING |     READY |
|              1900 |  3 |     READY |   RUNNING |
|              1905 |  3 |   RUNNING |   WAITING |
|              1920 |  3 |   WAITING |     READY |
|              1920 |  3 |     READY |   RUNNING |
|              1925 |  3 |   RUNNING |TERMINATED |
+------------------------------------------------+

Throughput: 4/1925
Average TAT: 790
Average WT: 71
Average RT: 52
