+------------------------------------------------+
|Time of Transition |PID | Old State | New State |
|               663 |  3 |   RUNNING |   WAITING |
|               663 |  4 |     READY |   RUNNING |
|               678 |  3 |   WAITING |     READY |
|               678 |  4 |   RUNNING |     READY |
|               678 |  3 |     READY |   RUNNING |
|               683 |  3 |   RUNNING |   WAITING |
|               683 |  4 |     READY |   RUNNING |
|               690 |  4 |   RUNNING |   WAITING |
|               698 |  3 |   WAITING |     READY |
|               698 |  3 |     READY |   RUNNING |
|               703 |  3 |   RUNNING |   WAITING |
|               718 |  3 |   WAITING |     READY |
|               718 |  3 |     READY |   RUNNING |
|               723 |  3 |   RUNNING |   WAITING |
|               738 |  3 |   WAITING |     READY |
|               738 |  3 |     READY |   RUNNING |
|               743 |  3 |   RUNNING |   WAITING |
|               750 |  4 |   WAITING |     READY |
|               750 |  4 |     READY |   RUNNING |
|               758 |  3 |   WAITING |     READY |
|               758 |  4 |   RUNNING |     READY |
|               758 |  3 |     READY |   RUNNING |
|               763 |  3 |   RUNNING |   WAITING |
|               763 |  4 |     READY |   RUNNING |
|               778 |  3 |   WAITING |     READY |
|               778 |  4 |   RUNNING |     READY |
|               778 |  3 |     READY |   RUNNING |
|               783 |  3 |   RUNNING |   WAITING |
|               783 |  4 |     READY |   RUNNING |
|               790 |  4 |   RUNNING |   WAITING |
|               798 |  3 |   WAITING |     READY |
|               798 |  3 |     READY |   RUNNING |
|               803 |  3 |   RUNNING |   WAITING |
|               818 |  3 |   WAITING |     READY |
|               818 |  3 |     READY |   RUNNING |
|               823 |  3 |   RUNNING |   WAITING |
|               838 |  3 |   WAITING |     READY |
|               838 |  3 |     READY |   RUNNING |
|               843 |  3 |   RUNNING |   WAITING |
|               850 |  4 |   WAITING |     READY |
|               850 |  4 |     READY |   RUNNING |
|               858 |  3 |   WAITING |     READY |
|               858 |  4 |   RUNNING |     READY |
|               858 |  3 |     READY |   RUNNING |
|               863 |  3 |   RUNNING |   WAITING |
|               863 |  4 |     READY |   RUNNING |
|               878 |  3 |   WAITING |     READY |
|               878 |  4 |   RUNNING |     READY |
|               878 |  3 |     READY |   RUNNING |
|               883 |  3 |   RUNNING |   WAITING |
|               883 |  4 |     READY |   RUNNING |
|               890 |  4 |   RUNNING |   WAITING |
|               898 |  3 |   WAITING |     READY |
|               898 |  3 |     READY |   RUNNING |
|               903 |  3 |   RUNNING |   WAITING |
|               918 |  3 |   WAITING |     READY |
|               918 |  3 |     READY |   RUNNING |
|               923 |  3 |   RUNNING |   WAITING |
|               938 |  3 |   WAITING |     READY |
|               938 |  3 |     READY |   RUNNING |
|               943 |  3 |   RUNNING |   WAITING |
|               950 |  4 |   WAITING |     READY |
|               950 |  4 |     READY |   RUNNING |
|               958 |  3 |   WAITING |     READY |
|               958 |  4 |   RUNNING |     READY |
|               958 |  3 |     READY |   RUNNING |
|               963 |  3 |   RUNNING |   WAITING |
|               963 |  4 |     READY |   RUNNING |
|               978 |  3 |   WAITING |     READY |
|               978 |  4 |   RUNNING |     READY |
|               978 |  3 |     READY |   RUNNING |
|               983 |  3 |   RUNNING |   WAITING |
|               983 |  4 |     READY |   RUNNING |
|               990 |  4 |   RUNNING |   WAITING |
|               998 |  3 |   WAITING |     READY |
|               998 |  3 |     READY |   RUNNING |
|              1003 |  3 |   RUNNING |   WAITING |
|              1018 |  3 |   WAITING |     READY |
|              1018 |  3 |     READY |   RUNNING |
|              1023 |  3 |   RUNNING |   WAITING |
|              1038 |  3 |   WAITING |     READY |
|              1038 |  3 |     READY |   RUNNING |
|              1043 |  3 |   RUNNING |   WAITING |
|              1050 |  4 |   WAITING |     READY |
|              1050 |  4 |     READY |   RUNNING |
|              1058 |  3 |   WAITING |     READY |
|              1058 |  4 |   RUNNING |     READY |
|              1058 |  3 |     READY |   RUNNING |
|              1063 |  3 |   RUNNING |   WAITING |
|              1063 |  4 |     READY |   RUNNING |
|              1075 |  4 |   RUNNING |TERMINATED |
|              1078 |  3 |   WAITING |     READY |
|              1078 |  3 |     READY |   RUNNING |
|              1083 |  3 |   RUNNING |   WAITING |
|              1098 |  3 |   WAITING |     READY |
|              1098 |  3 |     READY |   RUNNING |
|              1103 |  3 |   RUNNING |   WAITING |
|              1118 |  3 |   WAITING |     READY |
|              1118 |  3 |     READY |   RUNNING |
|              1123 |  3 |   RUNNING |   WAITING |
|              1138 |  3 |   WAITING |     READY |
|              1138 |  3 |     READY |   RUNNING |
|              1143 |  3 |   RUNNING |   WAITING |
|              1158 |  3 |   WAITING |     READY |
|              1158 |  3 |     READY |   RUNNING |
|              1163 |  3 |   RUNNING |   WAITING |
|              1178 |  3 |   WAITING |     READY |
|              1178 |  3 |     READY |   RUNNING |
|              1183 |  3 |   RUNNING |   WAITING |
|              1198 |  3 |   WAITING |     READY |
|              1198 |  3 |     READY |   RUNNING |
|              1203 |  3 |   RUNNING |   WAITING |
|              1218 |  3 |   WAITING |     READY |
|              1218 |  3 |     READY |   RUNNING |
|              1223 |  3 |   RUNNING |   WAITING |
|              1238 |  3 |   WAITING |     READY |
|              1238 |  3 |     READY |   RUNNING |
|              1243 |  3 |   RUNNING |   WAITING |
|              1258 |  3 |   WAITING |     READY |
|              1258 |  3 |     READY |   RUNNING |
|              1263 |  3 |   RUNNING |   WAITING |
|              1278 |  3 |   WAITING |     READY |
|              1278 |  3 |     READY |   RUNNING |
|              1283 |  3 |   RUNNING |   WAITING |
|              1298 |  3 |   WAITING |     READY |
|              1298 |  3 |     READY |   RUNNING |
|              1303 |  3 |   RUNNING |   WAITING |
|              1318 |  3 |   WAITING |     READY |
|              1318 |  3 |     READY |   RUNNING |
|              1323 |  3 |   RUNNING |   WAITING |
|              1338 |  3 |   WAITING |     READY |
|              1338 |  3 |     READY |   RUNNING |
|              1343 |  3 |   RUNNING |   WAITING |
|              1358 |  3 |   WAITING |     READY |
|              1358 |  3 |     READY |   RUNNING |
|              1363 |  3 |   RUNNING |   WAITING |
|              1378 |  3 |   WAITING |     READY |
|              1378 |  3 |     READY |   RUNNING |
|              1383 |  3 |   RUNNING |   WAITING |
|              1398 |  3 |   WAITING |     READY |
|              1398 |  3 |     READY |   RUNNING |
|              1403 |  3 |   RUNNING |   WAITING |
|              1418 |  3 |   WAITING |     READY |
|              1418 |  3 |     READY |   RUNNING |
|              1423 |  3 |   RUNNING |   WAITING |
|              1438 |  3 |   WAITING |     READY |
|              1438 |  3 |     READY |   RUNNING |
|              1443 |  3 |   RUNNING |   WAITING |
|              1458 |  3 |   WAITING |     READY |
|              1458 |  3 |     READY |   RUNNING |
|              1463 |  3 |   RUNNING |   WAITING |
|              1478 |  3 |   WAITING |     READY |
|              1478 |  3 |     READY |   RUNNING |
|              1483 |  3 |   RUNNING |   WAITING |
|              1498 |  3 |   WAITING |     READY |
|              1498 |  3 |     READY |   RUNNING |
|              1503 |  3 |   RUNNING |   WAITING |
|              1518 |  3 |   WAITING |     READY |
|              1518 |  3 |     READY |   RUNNING |
|              1523 |  3 |   RUNNING |   WAITING |
|              1538 |  3 |   WAITING |     READY |
|              1538 |  3 |     READY |   RUNNING |
|              1543 |  3 |   RUNNING |   WAITING |
|              1558 |  3 |   WAITING |     READY |
|              1558 |  3 |     READY |   RUNNING |
|              1563 |  3 |   RUNNING |   WAITING |
|              1578 |  3 |   WAITING |     READY |
|              1578 |  3 |     READY |   RUNNING |
|              1583 |  3 |   RUNNING |   WAITING |
|              1598 |  3 |   WAITING |     READY |
|              1598 |  3 |     READY |   RUNNING |
|              1603 |  3 |   RUNNING |   WAITING |
|              1618 |  3 |   WAITING |     READY |
|              1618 |  3 |     READY |   RUNNING |
|              1623 |  3 |   RUNNING |   WAITING |
|              1638 |  3 |   WAITING |     READY |
|              1638 |  3 |     READY |   RUNNING |
|              1643 |  3 |   RUNNING |   WAITING |
|              1658 |  3 |   WAITING |     READY |
|              1658 |  3 |     READY |   RUNNING |
|              1663 |  3 |   RUNNING |   WAITING |
|              1678 |  3 |   WAITING |     READY |
|              1678 |  3 |     READY |   RUNNING |
|              1683 |  3 |   RUNNING |   WAITING |
|              1698 |  3 |   WAITING |     READY |
|              1698 |  3 |     READY |   RUNNING |
|              1703 |  3 |   RUNNING |   WAITING |
|              1718 |  3 |   WAITING |     READY |
|              1718 |  3 |     READY |   RUNNING |
|              1723 |  3 |   RUNNING |   WAITING |
|              1738 |  3 |   WAITING |     READY |
|              1738 |  3 |     READY |   RUNNING |
|              1743 |  3 |   RUNNING |   WAITING |
|              1758 |  3 |   WAITING |     READY |
|              1758 |  3 |     READY |   RUNNING |
|              1763 |  3 |   RUNNING |   WAITING |
|              1778 |  3 |   WAITING |     READY |
|              1778 |  3 |     READY |   RUNNING |
|              1783 |  3 |   RUNNING |   WAITING |
|              1798 |  3 |   WAITING |     READY |
|              1798 |  3 |     READY |   RUNNING |
|              1803 |  3 |   RUNNING |   WAITING |
|              1818 |  3 |   WAITING |     READY |
|              1818 |  3 |     READY |   RUNNING |
|              1823 |  3 |   RUNNING |TERMINATED |
+------------------------------------------------+

Throughput: 4/1823
Average TAT: 785
Average WT: 67
Average RT: 57
