+------------------------------------------------+
|Time of Transition |PID | Old State | New State |
|              1400 |  1 |   RUNNING |   WAITING |
|              1400 |  2 |     READY |   RUNNING |
|              1420 |  2 |   RUNNING |   WAITING |
|              1500 |  1 |   WAITING |     READY |
|              1500 |  1 |     READY |   RUNNING |
|              1510 |  2 |   WAITING |     READY |
|              1510 |  1 |   RUNNING |     READY |
|              1510 |  1 |     READY |   RUNNING |
|              1550 |  1 |   RUNNING |   WAITING |
|              1550 |  2 |     READY |   RUNNING |
|              1570 |  2 |   RUNNING |   WAITING |
|              1650 |  1 |   WAITING |     READY |
|              1650 |  1 |     READY |   RUNNING |
|              1660 |  2 |   WAITING |     READY |
|              1660 |  1 |   RUNNING |     READY |
|              1660 |  1 |     READY |   RUNNING |
|              1700 |  1 |   RUNNING |   WAITING |
|              1700 |  2 |     READY |   RUNNING |
|              1720 |  2 |   RUNNING |   WAITING |
|              1800 |  1 |   WAITING |     READY |
|              1800 |  1 |     READY |   RUNNING |
|              1810 |  2 |   WAITING |     READY |
|              1810 |  1 |   RUNNING |     READY |
|              1810 |  1 |     READY |   RUNNING |
|              1850 |  1 |   RUNNING |   WAITING |
|              1850 |  2 |     READY |   RUNNING |
|              1870 |  2 |   RUNNING |   WAITING |
|              1950 |  1 |   WAITING |     READY |
|              1950 |  1 |     READY |   RUNNING |
|              1960 |  2 |   WAITING |     READY |
|              1960 |  1 |   RUNNING |     READY |
|              1960 |  1 |     READY |   RUNNING |
|              2000 |  1 |   RUNNING |   WAITING |
|              2000 |  2 |     READY |   RUNNING |
|              2020 |  2 |   RUNNING |   WAITING |
|              2100 |  1 |   WAITING |     READY |
|              2100 |  1 |     READY |   RUNNING |
|              2110 |  2 |   WAITING |     READY |
|              2110 |  1 |   RUNNING |     READY |
|              2110 |  1 |     READY |   RUNNING |
|              2150 |  1 |   RUNNING |   WAITING |
|              2150 |  2 |     READY |   RUNNING |
|              2170 |  2 |   RUNNING |   WAITING |
|              2250 |  1 |   WAITING |     READY |
|              2250 |  1 |     READY |   RUNNING |
|              2260 |  2 |   WAITING |     READY |
|              2260 |  1 |   RUNNING |     READY |
|              2260 |  1 |     READY |   RUNNING |
|              2300 |  1 |   RUNNING |   WAITING |
|              2300 |  2 |     READY |   RUNNING |
|              2320 |  2 |   RUNNING |   WAITING |
|              2400 |  1 |   WAITING |     READY |
|              2400 |  1 |     READY |   RUNNING |
|              2410 |  2 |   WAITING |     READY |
|              2410 |  1 |   RUNNING |     READY |
|              2410 |  1 |     READY |   RUNNING |
|              2450 |  1 |   RUNNING |   WAITING |
|              2450 |  2 |     READY |   RUNNING |
|              2470 |  2 |   RUNNING |   WAITING |
|              2550 |  1 |   WAITING |     READY |
|              2550 |  1 |     READY |   RUNNING |
|              2560 |  2 |   WAITING |     READY |
|              2560 |  1 |   RUNNING |     READY |
|              2560 |  1 |     READY |   RUNNING |
|              2600 |  1 |   RUNNING |   WAITING |
|              2600 |  2 |     READY |   RUNNING |
|              2620 |  2 |   RUNNING |   WAITING |
|              2700 |  1 |   WAITING |     READY |
|              2700 |  1 |     READY |   RUNNING |
|              2710 |  2 |   WAITING |     READY |
|              2710 |  1 |   RUNNING |     READY |
|              2710 |  1 |     READY |   RUNNING |
|              2750 |  1 |   RUNNING |   WAITING |
|              2750 |  2 |     READY |   RUNNING |
|              2770 |  2 |   RUNNING |   WAITING |
|              2850 |  1 |   WAITING |     READY |
|              2850 |  1 |     READY |   RUNNING |
|              2860 |  2 |   WAITING |     READY |
|              2860 |  1 |   RUNNING |     READY |
|              2860 |  1 |     READY |   RUNNING |
|              2900 |  1 |   RUNNING |   WAITING |
|              2900 |  2 |     READY |   RUNNING |
|              2920 |  2 |   RUNNING |   WAITING |
|              3000 |  1 |   WAITING |     READY |
|              3000 |  1 |     READY |   RUNNING |
|              3010 |  2 |   WAITING |     READY |
|              3010 |  1 |   RUNNING |     READY |
|              3010 |  1 |     READY |   RUNNING |
|              3050 |  1 |   RUNNING |   WAITING |
|              3050 |  2 |     READY |   RUNNING |
|              3070 |  2 |   RUNNING |   WAITING |
|              3150 |  1 |   WAITING |     READY |
|              3150 |  1 |     READY |   RUNNING |
|              3160 |  2 |   WAITING |     READY |
|              3160 |  1 |   RUNNING |     READY |
|              3160 |  1 |     READY |   RUNNING |
|              3200 |  1 |   RUNNING |   WAITING |
|              3200 |  2 |     READY |   RUNNING |
|              3220 |  2 |   RUNNING |   WAITING |
|              3300 |  1 |   WAITING |     READY |
|              3300 |  1 |     READY |   RUNNING |
|              3310 |  2 |   WAITING |     READY |
|              3310 |  1 |   RUNNING |     READY |
|              3310 |  1 |     READY |   RUNNING |
|              3350 |  1 |   RUNNING |   WAITING |
|              3350 |  2 |     READY |   RUNNING |
|              3370 |  2 |   RUNNING |   WAITING |
|              3450 |  1 |   WAITING |     READY |
|              3450 |  1 |     READY |   RUNNING |
|              3460 |  2 |   WAITING |     READY |
|              3460 |  1 |   RUNNING |     READY |
|              3460 |  1 |     READY |   RUNNING |
|              3500 |  1 |   RUNNING |   WAITING |
|              3500 |  2 |     READY |   RUNNING |
|              3520 |  2 |   RUNNING |   WAITING |
|              3600 |  1 |   WAITING |     READY |
|              3600 |  1 |     READY |   RUNNING |
|              3610 |  2 |   WAITING |     READY |
|              3610 |  1 |   RUNNING |     READY |
|              3610 |  1 |     READY |   RUNNING |
|              3650 |  1 |   RUNNING |   WAITING |
|              3650 |  2 |     READY |   RUNNING |
|              3670 |  2 |   RUNNING |   WAITING |
|              3750 |  1 |   WAITING |     READY |
|              3750 |  1 |     READY |   RUNNING |
|              3760 |  2 |   WAITING |     READY |
|              3760 |  1 |   RUNNING |     READY |
|              3760 |  1 |     READY |   RUNNING |
|              3800 |  1 |   RUNNING |   WAITING |
|              3800 |  2 |     READY |   RUNNING |
|              3820 |  2 |   RUNNING |   WAITING |
|              3900 |  1 |   WAITING |     READY |
|              3900 |  1 |     READY |   RUNNING |
|              3910 |  2 |   WAITING |     READY |
|              3910 |  1 |   RUNNING |     READY |
|              3910 |  1 |     READY |   RUNNING |
|              3950 |  1 |   RUNNING |   WAITING |
|              3950 |  2 |     READY |   RUNNING |
|              3970 |  2 |   RUNNING |   WAITING |
|              4050 |  1 |   WAITING |     READY |
|              4050 |  1 |     READY |   RUNNING |
|              4060 |  2 |   WAITING |     READY |
|              4060 |  1 |   RUNNING |     READY |
|              4060 |  1 |     READY |   RUNNING |
|              4100 |  1 |   RUNNING |TERMINATED |
|              4100 |  2 |     READY |   RUNNING |
|              4120 |  2 |   RUNNING |   WAITING |
|              4210 |  2 |   WAITING |     READY |
|              4210 |  2 |     READY |   RUNNING |
|              4230 |  2 |   RUNNING |   WAITING |
|              4320 |  2 |   WAITING |     READY |
|              4320 |  2 |     READY |   RUNNING |
|              4340 |  2 |   RUNNING |TERMINATED |
+------------------------------------------------+

Throughput: 2/4340
Average TAT: 4210
Average WT: 555
Average RT: 135
