+------------------------------------------------+
|Time of Transition |PID | Old State | New State |
|               780 |  3 |     READY |   RUNNING |
|               785 |  3 |   RUNNING |   WAITING |
|               800 |  3 |   WAITING |     READY |
|               800 |  3 |     READY |   RUNNING |
|               805 |  3 |   RUNNING |   WAITING |
|               820 |  3 |   WAITING |     READY |
|               820 |  4 |   WAITING |     READY |
|               820 |  3 |     READY |   RUNNING |
|               825 |  3 |   RUNNING |   WAITING |
|               825 |  4 |     READY |   RUNNING |
|               840 |  3 |   WAITING |     READY |
|               855 |  4 |   RUNNING |   WAITING |
|               855 |  3 |     READY |   RUNNING |
|               860 |  3 |   RUNNING |   WAITING |
|               875 |  3 |   WAITING |     READY |
|               875 |  3 |     READY |   RUNNING |
|               880 |  3 |   RUNNING |   WAITING |
|               895 |  3 |   WAITING |     READY |
|               895 |  3 |     READY |   RUNNING |
|               900 |  3 |   RUNNING |   WAITING |
|               915 |  3 |   WAITING |     READY |
|               915 |  4 |   WAITING |     READY |
|               915 |  3 |     READY |   RUNNING |
|               920 |  3 |   RUNNING |   WAITING |
|               920 |  4 |     READY |   RUNNING |
|               935 |  3 |   WAITING |     READY |
|               950 |  4 |   RUNNING |   WAITING |
|               950 |  3 |     READY |   RUNNING |
|               955 |  3 |   RUNNING |   WAITING |
|               970 |  3 |   WAITING |     READY |
|               970 |  3 |     READY |   RUNNING |
|               975 |  3 |   RUNNING |   WAITING |
|               990 |  3 |   WAITING |     READY |
|               990 |  3 |     READY |   RUNNING |
|               995 |  3 |   RUNNING |   WAITING |
|              1010 |  3 |   WAITING |     READY |
|              1010 |  4 |   WAITING |     READY |
|              1010 |  3 |     READY |   RUNNING |
|              1015 |  3 |   RUNNING |   WAITING |
|              1015 |  4 |     READY |   RUNNING |
|              1030 |  3 |   WAITING |     READY |
|              1035 |  4 |   RUNNING |TERMINATED |
|              1035 |  3 |     READY |   RUNNING |
|              1040 |  3 |   RUNNING |   WAITING |
|              1055 |  3 |   WAITING |     READY |
|              1055 |  3 |     READY |   RUNNING |
|              1060 |  3 |   RUNNING |   WAITING |
|              1075 |  3 |   WAITING |     READY |
|              1075 |  3 |     READY |   RUNNING |
|              1080 |  3 |   RUNNING |   WAITING |
|              1095 |  3 |   WAITING |     READY |
|              1095 |  3 |     READY |   RUNNING |
|              1100 |  3 |   RUNNING |   WAITING |
|              1115 |  3 |   WAITING |     READY |
|              1115 |  3 |     READY |   RUNNING |
|              1120 |  3 |   RUNNING |   WAITING |
|              1135 |  3 |   WAITING |     READY |
|              1135 |  3 |     READY |   RUNNING |
|              1140 |  3 |   RUNNING |   WAITING |
|              1155 |  3 |   WAITING |     READY |
|              1155 |  3 |     READY |   RUNNING |
|              1160 |  3 |   RUNNING |   WAITING |
|              1175 |  3 |   WAITING |     READY |
|              1175 |  3 |     READY |   RUNNING |
|              1180 |  3 |   RUNNING |   WAITING |
|              1195 |  3 |   WAITING |     READY |
|              1195 |  3 |     READY |   RUNNING |
|              1200 |  3 |   RUNNING |   WAITING |
|              1215 |  3 |   WAITING |     READY |
|              1215 |  3 |     READY |   RUNNING |
|              1220 |  3 |   RUNNING |   WAITING |
|              1235 |  3 |   WAITING |     READY |
|              1235 |  3 |     READY |   RUNNING |
|              1240 |  3 |   RUNNING |   WAITING |
|              1255 |  3 |   WAITING |     READY |
|              1255 |  3 |     READY |   RUNNING |
|              1260 |  3 |   RUNNING |   WAITING |
|              1275 |  3 |   WAITING |     READY |
|              1275 |  3 |     READY |   RUNNING |
|              1280 |  3 |   RUNNING |   WAITING |
|              1295 |  3 |   WAITING |     READY |
|              1295 |  3 |     READY |   RUNNING |
|              1300 |  3 |   RUNNING |   WAITING |
|              1315 |  3 |   WAITING |     READY |
|              1315 |  3 |     READY |   RUNNING |
|              1320 |  3 |   RUNNING |   WAITING |
|              1335 |  3 |   WAITING |     READY |
|              1335 |  3 |     READY |   RUNNING |
|              1340 |  3 |   RUNNING |   WAITING |
|              1355 |  3 |   WAITING |     READY |
|              1355 |  3 |     READY |   RUNNING |
|              1360 |  3 |   RUNNING |   WAITING |
|              1375 |  3 |   WAITING |     READY |
|              1375 |  3 |     READY |   RUNNING |
|              1380 |  3 |   RUNNING |   WAITING |
|              1395 |  3 |   WAITING |     READY |
|              1395 |  3 |     READY |   RUNNING |
|              1400 |  3 |   RUNNING |   WAITING |
|              1415 |  3 |   WAITING |     READY |
|              1415 |  3 |     READY |   RUNNING |
|              1420 |  3 |   RUNNING |   WAITING |
|              1435 |  3 |   WAITING |     READY |
|              1435 |  3 |     READY |   RUNNING |
|              1440 |  3 |   RUNNING |   WAITING |
|              1455 |  3 |   WAITING |     READY |
|              1455 |  3 |     READY |   RUNNING |
|              1460 |  3 |   RUNNING |   WAITING |
|              1475 |  3 |   WAITING |     READY |
|              1475 |  3 |     READY |   RUNNING |
|              1480 |  3 |   RUNNING |   WAITING |
|              1495 |  3 |   WAITING |     READY |
|              1495 |  3 |     READY |   RUNNING |
|              1500 |  3 |   RUNNING |   WAITING |
|              1515 |  3 |   WAITING |     READY |
|              1515 |  3 |     READY |   RUNNING |
|              1520 |  3 |   RUNNING |   WAITING |
|              1535 |  3 |   WAITING |     READY |
|              1535 |  3 |     READY |   RUNNING |
|              1540 |  3 |   RUNNING |   WAITING |
|              1555 |  3 |   WAITING |     READY |
|              1555 |  3 |     READY |   RUNNING |
|              1560 |  3 |   RUNNING |   WAITING |
|              1575 |  3 |   WAITING |     READY |
|              1575 |  3 |     READY |   RUNNING |
|              1580 |  3 |   RUNNING |   WAITING |
|              1595 |  3 |   WAITING |     READY |
|              1595 |  3 |     READY |   RUNNING |
|              1600 |  3 |   RUNNING |   WAITING |
|              1615 |  3 |   WAITING |     READY |
|              1615 |  3 |     READY |   RUNNING |
|              1620 |  3 |   RUNNING |   WAITING |
|              1635 |  3 |   WAITING |     READY |
|              1635 |  3 |     READY |   RUNNING |
|              1640 |  3 |   RUNNING |   WAITING |
|              1655 |  3 |   WAITING |     READY |
|              1655 |  3 |     READY |   RUNNING |
|              1660 |  3 |   RUNNING |   WAITING |
|              1675 |  3 |   WAITING |     READY |
|              1675 |  3 |     READY |   RUNNING |
|              1680 |  3 |   RUNNING |   WAITING |
|              1695 |  3 |   WAITING |     READY |
|              1695 |  3 |     READY |   RUNNING |
|              1700 |  3 |   RUNNING |   WAITING |
|              1715 |  3 |   WAITING |     READY |
|              1715 |  3 |     READY |   RUNNING |
|              1720 |  3 |   RUNNING |   WAITING |
|              1735 |  3 |   WAITING |     READY |
|              1735 |  3 |     READY |   RUNNING |
|              1740 |  3 |   RUNNING |   WAITING |
|              1755 |  3 |   WAITING |     READY |
|              1755 |  3 |     READY |   RUNNING |
|              1760 |  3 |   RUNNING |   WAITING |
|              1775 |  3 |   WAITING |     READY |
|              1775 |  3 |     READY |   RUNNING |
|              1780 |  3 |   RUNNING |   WAITING |
|              1795 |  3 |   WAITING |     READY |
|              1795 |  3 |     READY |   RUNNING |
|              1800 |  3 |   RUNNING |   WAITING |
|              1815 |  3 |   WAITING |     READY |
|              1815 |  3 |     READY |   RUNNING |
|              1820 |  3 |   RUNNING |   WAITING |
|              1835 |  3 |   WAITING |     READY |
|              1835 |  3 |     READY |   RUNNING |
|              1840 |  3 |   RUNNING |   WAITING |
|              1855 |  3 |   WAITING |     READY |
|              1855 |  3 |     READY |   RUNNING |
|              1860 |  3 |   RUNNING |   WAITING |
|              1875 |  3 |   WAITING |     READY |
|              1875 |  3 |     READY |   RUNNING |
|              1880 |  3 |   RUNNING |   WAITING |
|              1895 |  3 |   WAITING |     READY |
|              1895 |  3 |     READY |   RUNNING |
|              1900 |  3 |   RUNNING |TERMINATED |
+------------------------------------------------+

Throughput: 4/1900
Average TAT: 785
Average WT: 66
Average RT: 52
